word,numtotal,numNaMo,numRaGa,numDidi,NaMo,RaGa,Didi,NaMo_perc,RaGa_perc,Didi_perc,NaMo_percNorm,RaGa_percNorm,Didi_percNorm,X,Y,color_coded,size,max_said,Max_used_by
acquire,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
acquired,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
acquisition,3,0.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,7.996801279488205e-05,3.606592851732968e-05,0.0,0.002004008016032064,0.0012033694344163659,0.31240601503759396,0.5411030906352394,Mid1,0,numRaGa,RaGa
acre,2,1.0,0.0,1.0,0.5,0.0,0.5,2.2647491790284225e-05,0.0,3.606592851732968e-05,0.0004653327128897161,0.0,0.0012033694344163659,0.27885906040268454,0.0,Didi,0,numNaMo,NaMo
acronym,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
across,150,94.0,29.0,27.0,0.6266666666666667,0.19333333333333333,0.18,0.002128864228286717,0.0011595361855257897,0.0009737800699679013,0.043741275011633315,0.029058116232464928,0.032490974729241874,0.5534251171908741,0.2390063574269223,Other,300,numNaMo,NaMo
acted,3,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2.2647491790284225e-05,7.996801279488205e-05,0.0,0.0004653327128897161,0.002004008016032064,0.0,0.5942220543806647,0.7028280184036096,RaGa,0,numRaGa,RaGa
acthousands,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
acting,7,3.0,4.0,0.0,0.42857142857142855,0.5714285714285714,0.0,6.794247537085267e-05,0.0001599360255897641,0.0,0.0013959981386691483,0.004008016032064128,0.0,0.62916307161346,0.6423084012882687,Other,0,numRaGa,RaGa
action,36,8.0,22.0,6.0,0.2222222222222222,0.6111111111111112,0.16666666666666666,0.0001811799343222738,0.0008796481407437025,0.00021639557110397808,0.003722661703117729,0.022044088176352703,0.007220216606498195,0.44698580566860874,0.5787358583610918,Other,0,numRaGa,RaGa
actionat,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
actiongdp,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
actionholi,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
actionless,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
actionssolemnly,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
active,10,9.0,0.0,1.0,0.9,0.0,0.1,0.00020382742611255804,0.0,3.606592851732968e-05,0.004187994416007445,0.0,0.0012033694344163659,0.7767968425425841,0.0,NaMo,0,numNaMo,NaMo
actively,5,3.0,1.0,1.0,0.6,0.2,0.2,6.794247537085267e-05,3.9984006397441024e-05,3.606592851732968e-05,0.0013959981386691483,0.001002004008016032,0.0012033694344163659,0.5267437974553383,0.24095289977555973,Other,0,numNaMo,NaMo
activist,30,0.0,2.0,28.0,0.0,0.06666666666666667,0.9333333333333333,0.0,7.996801279488205e-05,0.001009845998485231,0.0,0.002004008016032064,0.03369434416365824,0.02806863473620212,0.04861630146219472,Didi,0,numDidi,Didi
activitiesheartfelt,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
activity,18,12.0,0.0,6.0,0.6666666666666666,0.0,0.3333333333333333,0.0002717699014834107,0.0,0.00021639557110397808,0.005583992554676593,0.0,0.007220216606498195,0.43610600892154283,0.0,Mid3,0,numNaMo,NaMo
actkfmtutmshri,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
actor,63,2.0,4.0,57.0,0.031746031746031744,0.06349206349206349,0.9047619047619048,4.529498358056845e-05,0.0001599360255897641,0.0020557579254877915,0.0009306654257794322,0.004008016032064128,0.06859205776173284,0.03991083828285771,0.04720534213830846,Didi,30,numDidi,Didi
actormadhavan,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
actremembering,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
actress,20,0.0,2.0,18.0,0.0,0.1,0.9,0.0,7.996801279488205e-05,0.0006491867133119342,0.0,0.002004008016032064,0.021660649819494584,0.04234179150107001,0.07333813416334133,Didi,0,numDidi,Didi
actual,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
actually,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
acute,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
acwi,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adam,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adapted,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
added,11,9.0,0.0,2.0,0.8181818181818182,0.0,0.18181818181818182,0.00020382742611255804,0.0,7.213185703465936e-05,0.004187994416007445,0.0,0.0024067388688327317,0.6350513713169738,0.0,Mid3,0,numNaMo,NaMo
adding,4,4.0,0.0,0.0,1.0,0.0,0.0,9.05899671611369e-05,0.0,0.0,0.0018613308515588645,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
addition,8,6.0,1.0,1.0,0.75,0.125,0.125,0.00013588495074170535,3.9984006397441024e-05,3.606592851732968e-05,0.0027919962773382966,0.001002004008016032,0.0012033694344163659,0.658946298953725,0.17364353135663685,Mid3,0,numNaMo,NaMo
additionally,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
address,69,19.0,44.0,6.0,0.2753623188405797,0.6376811594202898,0.08695652173913043,0.0004303023440154003,0.001759296281487405,0.00021639557110397808,0.008841321544904607,0.044088176352705406,0.007220216606498195,0.513475582982989,0.6347740973128552,Other,30,numRaGa,RaGa
addressed,8,7.0,0.0,1.0,0.875,0.0,0.125,0.0001585324425319896,0.0,3.606592851732968e-05,0.003257328990228013,0.0,0.0012033694344163659,0.7302284710017574,0.0,NaMo,0,numNaMo,NaMo
addressing,71,53.0,18.0,0.0,0.7464788732394366,0.2535211267605634,0.0,0.001200317064885064,0.0007197121151539384,0.0,0.024662633783154954,0.018036072144288574,0.0,0.7887983751201189,0.36581194493305724,Other,30,numNaMo,NaMo
adept,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adequate,6,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666,0.0,4.529498358056845e-05,0.0001599360255897641,0.0,0.0009306654257794322,0.004008016032064128,0.0,0.5942220543806647,0.7028280184036096,RaGa,0,numRaGa,RaGa
adfgukn,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
adgovernment,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
adha,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
adheecorrectly,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
aditya,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
adivasidibas,4,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.00014426371406931873,0.0,0.0,0.0048134777376654635,0.0,0.0,Didi,0,numDidi,Didi
adivasis,8,0.0,7.0,1.0,0.0,0.875,0.125,0.0,0.00027988804478208716,3.606592851732968e-05,0.0,0.007014028056112224,0.0012033694344163659,0.4267791636096845,0.739203194983724,RaGa,0,numRaGa,RaGa
adivasisthe,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
adjezysdcl,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
adjoining,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
adjournment,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
adjust,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
admin,2,0.0,1.0,1.0,0.0,0.5,0.5,0.0,3.9984006397441024e-05,3.606592851732968e-05,0.0,0.001002004008016032,0.0012033694344163659,0.22717331875341712,0.3934757302049581,Other,0,numRaGa,RaGa
administering,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
administration,5,3.0,2.0,0.0,0.6,0.4,0.0,6.794247537085267e-05,7.996801279488205e-05,0.0,0.0013959981386691483,0.002004008016032064,0.0,0.7052934722984092,0.51044667930136,Mid2,0,numNaMo,NaMo
administrative,18,2.0,0.0,16.0,0.1111111111111111,0.0,0.8888888888888888,4.529498358056845e-05,0.0,0.0005770548562772749,0.0009306654257794322,0.0,0.019253910950661854,0.046107751206791316,0.0,Didi,0,numDidi,Didi
administrator,11,9.0,1.0,1.0,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.00020382742611255804,3.9984006397441024e-05,3.606592851732968e-05,0.004187994416007445,0.001002004008016032,0.0012033694344163659,0.7334157088779972,0.13572829607953568,NaMo,0,numNaMo,NaMo
admirable,5,5.0,0.0,0.0,1.0,0.0,0.0,0.00011323745895142112,0.0,0.0,0.0023266635644485804,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
admire,3,3.0,0.0,0.0,1.0,0.0,0.0,6.794247537085267e-05,0.0,0.0,0.0013959981386691483,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
admired,26,16.0,9.0,1.0,0.6153846153846154,0.34615384615384615,0.038461538461538464,0.0003623598686445476,0.0003598560575769692,3.606592851732968e-05,0.007445323406235458,0.009018036072144287,0.0012033694344163659,0.6766584522417731,0.4420653290867372,Mid2,0,numNaMo,NaMo
admirer,15,7.0,2.0,6.0,0.4666666666666667,0.13333333333333333,0.4,0.0001585324425319896,7.996801279488205e-05,0.00021639557110397808,0.003257328990228013,0.002004008016032064,0.007220216606498195,0.3412502265655681,0.13904694119948507,Mid3,0,numNaMo,NaMo
admirersbest,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
admirersbirthday,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
admirerscbi,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
admirersdeeply,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
admirersfondly,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
admirersremembering,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
admirerstime,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
admirerstoday,4,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.00014426371406931873,0.0,0.0,0.0048134777376654635,0.0,0.0,Didi,0,numDidi,Didi
admirerswe,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
admirerswishing,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
admires,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
admits,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
admitted,2,1.0,1.0,0.0,0.5,0.5,0.0,2.2647491790284225e-05,3.9984006397441024e-05,0.0,0.0004653327128897161,0.001002004008016032,0.0,0.6585637114712424,0.5913849992795546,Mid2,0,numNaMo,NaMo
adobe,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adopted,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.2647491790284225e-05,3.9984006397441024e-05,3.606592851732968e-05,0.0004653327128897161,0.001002004008016032,0.0012033694344163659,0.36182741967776777,0.3249181584078273,Other,0,numNaMo,NaMo
adoption,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adorable,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adrigch,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adrika,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adsul,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adult,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
adulterated,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adulteration,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adulyadej,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
advaita,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
advaitakala,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
advance,6,3.0,3.0,0.0,0.5,0.5,0.0,6.794247537085267e-05,0.00011995201919232307,0.0,0.0013959981386691483,0.003006012024048096,0.0,0.6585637114712424,0.5913849992795546,Mid2,0,numNaMo,NaMo
advanced,3,2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,4.529498358056845e-05,0.0,3.606592851732968e-05,0.0009306654257794322,0.0,0.0012033694344163659,0.43610600892154283,0.0,Mid3,0,numNaMo,NaMo
advancing,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
advani,12,7.0,3.0,2.0,0.5833333333333334,0.25,0.16666666666666666,0.0001585324425319896,0.00011995201919232307,7.213185703465936e-05,0.003257328990228013,0.003006012024048096,0.0024067388688327317,0.5490531882556476,0.3002605295458556,Other,0,numNaMo,NaMo
advaniji,6,0.0,4.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0001599360255897641,7.213185703465936e-05,0.0,0.004008016032064128,0.0024067388688327317,0.31240601503759396,0.5411030906352394,Mid1,0,numRaGa,RaGa
advent,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
adventure,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adverse,3,2.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,4.529498358056845e-05,0.0,3.606592851732968e-05,0.0009306654257794322,0.0,0.0012033694344163659,0.43610600892154283,0.0,Mid3,0,numNaMo,NaMo
adversely,3,3.0,0.0,0.0,1.0,0.0,0.0,6.794247537085267e-05,0.0,0.0,0.0013959981386691483,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
adversity,3,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,4.529498358056845e-05,3.9984006397441024e-05,0.0,0.0009306654257794322,0.001002004008016032,0.0,0.7407720144752714,0.44899604167255935,Mid2,0,numNaMo,NaMo
advertising,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
advice,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
advika,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
advise,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
advised,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
adviser,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
advisor,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
advisory,3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00010819778555198904,0.0,0.0,0.0036101083032490976,0.0,0.0,Didi,0,numDidi,Didi
advocate,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
advocates,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
aebbatlvu,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
aeenroute,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
aegis,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
aekjxzq,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
aenar,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
aeoboosting,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
aeoswyhrhentire,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
aeqtptqdelighted,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
aerial,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
aeroplane,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
aerospace,3,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2.2647491790284225e-05,7.996801279488205e-05,0.0,0.0004653327128897161,0.002004008016032064,0.0,0.5942220543806647,0.7028280184036096,RaGa,0,numRaGa,RaGa
aeswpwopsoin,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
aewy,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
aezbyt,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
afcelebrating,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
affable,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
affair,5,3.0,1.0,1.0,0.6,0.2,0.2,6.794247537085267e-05,3.9984006397441024e-05,3.606592851732968e-05,0.0013959981386691483,0.001002004008016032,0.0012033694344163659,0.5267437974553383,0.24095289977555973,Other,0,numNaMo,NaMo
affaire,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
affairs,5,0.0,2.0,3.0,0.0,0.4,0.6,0.0,7.996801279488205e-05,0.00010819778555198904,0.0,0.002004008016032064,0.0036101083032490976,0.17847938144329897,0.30913535676325965,Didi,0,numDidi,Didi
affect,6,2.0,1.0,3.0,0.3333333333333333,0.16666666666666666,0.5,4.529498358056845e-05,3.9984006397441024e-05,0.00010819778555198904,0.0009306654257794322,0.001002004008016032,0.0036101083032490976,0.2582942159522386,0.15655704897494313,Didi,0,numDidi,Didi
affected,26,6.0,11.0,9.0,0.23076923076923078,0.4230769230769231,0.34615384615384615,0.00013588495074170535,0.00043982407037185126,0.0003245933566559671,0.0027919962773382966,0.011022044088176352,0.010830324909747292,0.33691345785079146,0.38732465110693964,Other,0,numRaGa,RaGa
affection,44,27.0,16.0,1.0,0.6136363636363636,0.36363636363636365,0.022727272727272728,0.0006114822783376741,0.0006397441023590564,3.606592851732968e-05,0.012563983248022336,0.01603206412825651,0.0012033694344163659,0.6906180561481419,0.46592102450770895,Mid2,30,numNaMo,NaMo
affectionate,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
affectionately,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
afford,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
affordable,25,22.0,1.0,2.0,0.88,0.04,0.08,0.000498244819386253,3.9984006397441024e-05,7.213185703465936e-05,0.010237319683573755,0.001002004008016032,0.0024067388688327317,0.7869172253926179,0.06359057213708405,NaMo,0,numNaMo,NaMo
afforest,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
