Name,Tweet,fav_count,lang,retweets,has link,date_time
narendramodi,"Glimpses from the lively public meeting in Imphal earlier today. 

Having a NDA Government at the Centre and in the state has had a transformative impact on Manipur's development trajectory. 

That is why, Manipur wants NDA once again! https://t.co/ibX0avurzo",12265,en,False,Yes,"Sun, 07 Apr 2019 16:53:32 UTC"
narendramodi,"Its been a year since Tripura created history and rejected Left tyranny. Much has changed in a year:

Poor are getting homes and free gas connections. 

Over 5 lakh small farmers have got income support.

Record infrastructure has been created.

People can pray with dignity. https://t.co/QnLC1WRa8D",13963,en,False,Yes,"Sun, 07 Apr 2019 15:03:44 UTC"
narendramodi,"Communists claim to standup for the rights of workers. But, their actions in India indicate otherwise.

The Left, which had many CMs, MPs, MLAs, arm-twisted Governments in Delhi, is now desperately fighting for survival. 

Their leaders are seen more on TV than among people! https://t.co/8wSZtJc1ax",11376,en,False,Yes,"Sun, 07 Apr 2019 15:00:49 UTC"
narendramodi,"जय मां त्रिपुरा सुंदरी!

Feeling blessed after praying at the Tripura Sundari Temple.  🙏🏼 https://t.co/ORraFkqbLP",40629,und,False,Yes,"Sun, 07 Apr 2019 14:58:01 UTC"
narendramodi,Hello Manipur! Talking about NDA’s development agenda in Imphal. Watch. https://t.co/w8J5sILXPY,12594,en,False,Yes,"Sun, 07 Apr 2019 11:53:04 UTC"
narendramodi,"Saradha.

Narada.

Rose Valley. 

These scams are examples of the reign of loot under TMC. 

Money belonging to the poor is snatched by TMC leaders. 

Once BJP comes to power in Bengal, such corruption will be history. https://t.co/gqU4Elbghe",23809,en,False,Yes,"Sun, 07 Apr 2019 11:50:53 UTC"
narendramodi,"Why are TMC and Didi so disturbed when:

India acts strongly against the forces of terror.

India strengthens its position as a space superpower. 

Farmers get income support.

Poor people get health-insurance. 

Why is Didi supporting those who want 2 Prime Ministers in India? https://t.co/1U7Aj1ELg5",15068,en,False,Yes,"Sun, 07 Apr 2019 11:48:41 UTC"
narendramodi,"Speed breaking tactics of Didi and bullying of TMC was not enough to prevent a huge turnout at the Cooch Behar rally. 

TMC behaviour was so juvenile that they even put parallel structures at the venue. Sadly for them, people still came and blessed us. 

TMC’s days are numbered! https://t.co/9uR2DUXNEJ",11921,en,False,Yes,"Sun, 07 Apr 2019 11:46:55 UTC"
narendramodi,"Best wishes on the auspicious occasion of Cheti Chand. May there be abundance of joy, harmony and may everyone be healthy. With the blessings of Lord Jhulelal, may everyone’s wishes be fulfilled.",21543,en,False,No,"Sun, 07 Apr 2019 10:39:19 UTC"
narendramodi,Udaipur in Tripura says unanimously- we want Modi Sarkar again! Watch. https://t.co/BporWLS9kh,17153,in,False,Yes,"Sun, 07 Apr 2019 09:15:45 UTC"
narendramodi,"On #WorldHealthDay I pray for everyone's good health and well-being. Salute to all those remarkable individuals &amp; organisations working towards improving healthcare. I am proud of those working to improve cleanliness and sanitation facilities, which contributes to better health.",25312,en,False,No,"Sun, 07 Apr 2019 06:07:20 UTC"
narendramodi,"#WorldHealthDay is a day to reiterate our commitment towards building a healthier society. It would make every Indian proud that our nation is home to the largest health programme in the world, Ayushman Bharat. It provides top quality &amp; affordable healthcare to 50 crore Indians.",33141,en,False,No,"Sun, 07 Apr 2019 06:07:19 UTC"
narendramodi,Great vibrancy in Cooch Behar. West Bengal is with BJP! Watch. https://t.co/l6nm7MQd05,16755,en,False,Yes,"Sun, 07 Apr 2019 05:24:10 UTC"
narendramodi,"Be it Odisha, Chhattisgarh and Maharashtra, work of the Central Government is admired everywhere. 

Congress’ inability to provide basic healthcare, weak stand on national security and plan to raise taxes is worrying people. 

Here are yesterday’s campaign highlights. https://t.co/p0V4xtTy4i",22930,en,False,Yes,"Sun, 07 Apr 2019 02:11:28 UTC"
narendramodi,"Will be addressing three rallies today. 

The first rally will be in Cooch Behar (West Bengal) followed by rallies in Udaipur (Tripura) and Imphal (Manipur). 

Do watch them live on the NaMo App.",21171,en,False,No,"Sun, 07 Apr 2019 02:10:16 UTC"
narendramodi,"Today's rally in Nanded will worry the Congress-NCP leaders.

In all parts of Maharashtra, people want NDA to return to power. They trust the work of the Centre and Maharashtra Government. https://t.co/nDVRFcyahN",13970,en,False,Yes,"Sat, 06 Apr 2019 17:42:14 UTC"
narendramodi,"देश को चौकीदार की सरकार चाहिए, ना कि भ्रष्टाचारियों की बारात... https://t.co/zEOw7iFdOs",20439,hi,False,Yes,"Sat, 06 Apr 2019 17:38:48 UTC"
narendramodi,"कांग्रेस चुनाव लड़ रही है अपने दल को जिताने के लिए, हम चुनाव लड़ रहे हैं देश को जिताने के लिए। https://t.co/eU0ESR29pv",32853,hi,False,Yes,"Sat, 06 Apr 2019 17:37:17 UTC"
narendramodi,"Overwhelmed by the warm response in Balod, Chhattisgarh. 

Driven by politics, the Congress Government in the state is denying people the benefits of Ayushman Bharat. 

People are seeing through such pettiness and are also angry at other unfulfilled promises of Congress. https://t.co/70hSXVWNT1",9999,en,False,Yes,"Sat, 06 Apr 2019 17:36:46 UTC"
narendramodi,Nanded is clear- we won’t allow corrupt Congress-NCP to win. This land is with BJP-Shiv Sena-RPI(A). https://t.co/aOsBEqMXVt,18192,en,False,Yes,"Sat, 06 Apr 2019 13:48:08 UTC"
narendramodi,"BJP’s plan for Odisha includes:

Improve the water situation.

Better prices for farmers.

Reenergise the silk industry. 

Bring investment that creates employment. https://t.co/KGoBS0VJYm",13560,en,False,Yes,"Sat, 06 Apr 2019 12:39:22 UTC"
narendramodi,"BJD offers nothing substantive that would appeal to people of Odisha. 

Congress has already announced its plan of action if they win- raise taxes and pressurise the middle class. 

None of these parties can win the war against poverty. https://t.co/J7SUwCA4Ml",10029,en,False,Yes,"Sat, 06 Apr 2019 12:37:01 UTC"
narendramodi,"Neglect and apathy of successive BJD as well as Congress regimes impoverished Odisha. 

These parties use the poor as votebanks and keep them impoverished. https://t.co/b68SIVmWN6",10653,en,False,Yes,"Sat, 06 Apr 2019 12:34:27 UTC"
narendramodi,"Today, on the BJP’s Foundation Day I addressed massive rallies in Odisha. 

Till a few years ago, who would have imagined our party being so popular in the state, but our hardworking Karyakartas ensured that the impossible becomes possible. 

Odisha is all set to create history! https://t.co/vB2Cf2TKF5",13446,en,False,Yes,"Sat, 06 Apr 2019 12:28:52 UTC"
narendramodi,Chhattisgarh will support BJP! Congress has been a colossal failure here. Watch from Balod. https://t.co/4znIU5kFPP,16033,en,False,Yes,"Sat, 06 Apr 2019 10:17:28 UTC"
narendramodi,"RT @htTweets: Top story on https://t.co/o0DfqOYtUN  right now

Read here: https://t.co/FGBkZaafFG 

#HTTopStory #PMModiToHindustan @Live_Hi…",0,en,False,Yes,"Sat, 06 Apr 2019 09:38:51 UTC"
narendramodi,"RT @htTweets: ⚡️ Exclusive | In an exclusive interview, PM @narendramodi speaks on a range of issues, including NDA’s governance record, de…",0,en,False,No,"Sat, 06 Apr 2019 09:38:45 UTC"
narendramodi,RT @Live_Hindustan: 'हिन्दुस्तान' के प्रधान संपादक @shekharkahin और विशेष संवाददाता रामनारायण श्रीवास्तव के साथ बातचीत में PM @narendramodi…,0,hi,False,No,"Sat, 06 Apr 2019 09:36:32 UTC"
narendramodi,RT @Live_Hindustan: प्रधानमंत्री नरेन्द्र मोदी से हिन्दुस्तान के प्रधान संपादक शशि शेखर और विशेष संवाददाता रामनारायण श्रीवास्तव की खास बात…,0,hi,False,No,"Sat, 06 Apr 2019 09:35:58 UTC"
narendramodi,"RT @Live_Hindustan: प्रधानमंत्री @narendramodi ने हिन्दुस्तान के प्रधान संपादक @shekharkahin से खास बातचीत में जानिए क्या कहा.

पढ़ें पूरा…",0,hi,False,No,"Sat, 06 Apr 2019 09:35:39 UTC"
narendramodi,RT @Live_Hindustan: 'हिन्दुस्तान' के प्रधान संपादक @shekharkahin और विशेष संवाददाता रामनारायण श्रीवास्तव के साथ बातचीत में प्रधानमंत्री @na…,0,hi,False,No,"Sat, 06 Apr 2019 09:35:27 UTC"
narendramodi,RT @Live_Hindustan: प्रधानमंत्री @narendramodi 'हिन्दुस्तान' के प्रधान संपादक @shekharkahin  को दिए एक्सक्लूसिव इंटरव्यू में कहा कि कश्मीर…,0,hi,False,No,"Sat, 06 Apr 2019 09:33:51 UTC"
narendramodi,"RT @Live_Hindustan: प्रधानमंत्री @narendramodi ने हिन्दुस्तान के प्रधान संपादक @shekharkahin से खास बातचीत में जानिए क्या कहा.

पढ़ें पूरा…",0,hi,False,No,"Sat, 06 Apr 2019 09:33:37 UTC"
narendramodi,"Spoke to @Live_Hindustan on a wide range of issues like our track record in the past 5 years, upcoming polls, jobs, terrorism, politics and much more. Do read:

https://t.co/7CemSL7Dv2

https://t.co/fYIw19H6Gj",10439,en,False,Yes,"Sat, 06 Apr 2019 09:31:51 UTC"
narendramodi,"Overwhelmed by the affection in Sonepur, Odisha. Here’s my speech. https://t.co/hrQZwE5WVR",14354,en,False,Yes,"Sat, 06 Apr 2019 07:46:47 UTC"
narendramodi,BJD’s misrule in Odisha is ending. BJP has people’s blessings. Watch from Sundargarh. https://t.co/GVKWxZ8VL4,13111,en,False,Yes,"Sat, 06 Apr 2019 05:57:43 UTC"
narendramodi,I am confident that the entire family of @BJP4India Karyakartas would be working day and night to ensure that our Party and our allies are blessed yet again by the people of India. In the last 5 years lots has been done and we want to do much more for the country.,27449,en,False,No,"Sat, 06 Apr 2019 02:58:26 UTC"
narendramodi,"The @BJP4India stands tall due to it’s democratic ethos and patriotic zeal. This is a Party that is always on the ground, at the forefront of helping fellow Indians. Our development work has endeared the Party to all sections of society, across the length and breadth of India.",11582,en,False,No,"Sat, 06 Apr 2019 02:57:24 UTC"
narendramodi,"39 years ago on this day, @BJP4India was born with an unwavering commitment to serve society and take the nation to new heights. Thanks to the efforts of our Karyakartas, BJP has become India’s preferred party. Greetings to the BJP family on the Party’s Foundation Day. https://t.co/fBHp3fBQ2a",31448,en,False,Yes,"Sat, 06 Apr 2019 02:56:01 UTC"
narendramodi,"गुढीपाडव्याच्या पवित्रदिनी पुन्हा एकदा महाराष्ट्राच्या भेटीचा योग येतोय ! 

नांदेडमध्ये आज संध्याकाळी आपल्या सर्वांशी संवाद साधणार आहे.

महाराष्ट्राचे आशीर्वाद नेहमीच आम्हाला मोठे बळ देतात. @BJP4Maharashtra",13232,mr,False,No,"Sat, 06 Apr 2019 02:51:58 UTC"
narendramodi,"I would be campaigning in Balod, Chhattisgarh today. People of the state are already tired of Congress misrule. Congress came to power on false promises, which they are unable to deliver on. I will talk about NDA’s work &amp; seek people’s blessings for Lok Sabha polls. @BJP4CGState",9250,en,False,No,"Sat, 06 Apr 2019 02:51:28 UTC"
narendramodi,ଓଡିଶାର ସୁନ୍ଦରଗଡ ଓ ସୋନପୁର ଠାରେ ଜନସଭାକୁ ସମ୍ବୋଧିତ କରିବି । ଓଡିଶାର ନିର୍ବାଚନୀ ଫଳାଫଳ ସାରା ଦେଶକୁ ଆଚମ୍ବିତ କରିବ । ବିଜେପି ରେକର୍ଡ ସଂଖ୍ୟାରେ ଆସନ ସହ ବିଜୟ ଲାଭ କରିବ । ଜନ ସାଧାରଣ ବିଜେଡି ଓ କଂଗ୍ରେସ ଉଭୟକୁ ପ୍ରତ୍ୟାଖ୍ୟାନ କରିବେ । @BJP4Odisha,6026,or,False,No,"Sat, 06 Apr 2019 02:50:11 UTC"
